,FECHA,TIPO GASTO,TC,TOTAL SAT
1477,2021-12-01,NO DEDUCIBLE,1.0,280.0
1478,2021-12-01,COMISION MIXTA,1.0,32740.17
1479,2021-12-01,ENERGIA ELECTRICA,1.0,0.0
1480,2021-12-01,PAQUETERIA,1.0,1102.03
1481,2021-12-01,TELEFONO,1.0,0.0
1482,2021-12-01,TELEFONO,1.0,0.0
1483,2021-12-01,TELEFONO,1.0,0.0
1484,2021-12-01,SUSCRIPCIONES,1.0,224.1
1485,2021-12-01,TELEFONO,1.0,2126.5
1486,2021-12-01,MTTO OFICINA ,1.0,58000.0
1487,2021-12-01,MEDICOS,1.0,5104.0
1488,2021-12-01,GERENCIA ADMON,1.0,28600.0
1489,2021-12-01,NO DEDUCIBLE,1.0,3096.19
1490,2021-12-01,MTTO MAQUINARIA,1.0,3960.01
1491,2021-12-01,TELEFONO,1.0,3470.09
1492,2021-12-01,MTTO COMPUTO,1.0,0.0
1493,2021-12-01,PAPELERIA,1.0,681.7
1494,2021-12-01,NO DEDUCIBLE,1.0,1030.86
1495,2021-12-01,PAQUETERIA,1.0,920.77
1496,2021-12-01,PUBLICIDAD,1.0,0.0
1497,2021-12-01,PUBLICIDAD,1.0,0.0
1498,2021-12-01,COMISION BANCARIA,1.0,23532.04
1499,2021-12-01,COMISION BANCARIA,1.0,0.0
1500,2021-12-01,GASOLINA,1.0,15656.15
